"date","price","receive_count","sent_count","avg_fee","blocksize","btchashrate","OIL","ecr20_transfers","GOLD","searches","hashrate","marketcap","difficulty","s&p500","transactionfee","transactions","tweet_count","unique_adresses","VIX","UVYX"
2021-05-04,3241.09,492583,406498,13.51,57865,181331416.273241,65.69,1063508,1778.2,94,588043.6014,375128.529814013,7481.515,4164.66,6.4033137225463e+21,1536119,32641,150268945,19.48,46.4
2021-05-05,3522.18,493792,407394,12.94,55407,181331416.273241,65.63,1054799,1786.5,94,583361.0688,407710.093501356,7393.633,4167.59,5.57841084209969e+21,1518877,24782,150404766,19.15,44.7
2021-05-06,3491.74,492081,415046,14,55789,174160117.324581,64.71,1051941,1817.9,94,596101.3131,404233.516047843,7615.43,4201.62,6.14259640798482e+21,1532197,36078,150566945,18.389999,44.2
2021-05-07,3483.96,481823,409681,14.47,55722,174160117.324581,64.9,1058334,1833.5,94,580225.3202,403379.654976941,7423.585,4232.6,6.34775418396381e+21,1527890,31694,150763401,16.690001,40.6
2021-05-08,3916.25,469426,555039,30.04,59432,174160117.324581,64.9,1071317,1833.5,94,592468.3454,453483.798032383,7562.308,4232.6,1.31220302557652e+22,1710882,29966,151029037,16.690001,40.6
2021-05-09,3927.06,538671,546693,27.78,58786,190551657.77866,64.9,1068958,1833.5,100,601085.784,454788.371081829,7685.927,4232.6,1.21440186970467e+22,1716600,21281,151295444,16.690001,40.6
2021-05-10,3946.42,464643,557879,51.74,58273,190551657.77866,64.92,1076283,1839.8,100,603241.7421,457084.060877266,7631.052,4188.43,2.25037215734646e+22,1716489,33925,151561505,19.66,43.2
2021-05-11,4181.28,464443,603855,68.72,56531,190551657.77866,65.28,1005843,1838.1,100,604036.8695,484342.396108515,7715.669,4152.1,2.82024534966861e+22,1716051,23569,151848010,21.84,47.8
2021-05-12,3811.29,450533,527681,63.22,57011,176209059.881341,66.08,1018519,1824.8,100,604529.3351,441535.475473949,7735.683,4063.04,2.6940380043359e+22,1624077,31930,152076104,27.59,60.6
2021-05-13,3718.99,517124,479549,38.58,57096,176209059.881341,63.82,1049146,1826.1,100,618543.806,430893.371259818,7784.732,4112.5,1.64791623186757e+22,1588560,25354,152302993,23.129999,51.8
2021-05-14,4087.02,503602,455228,32.61,54077,176209059.881341,65.37,1026317,1840,100,619395.1676,473589.608408267,7886.198,4173.85,1.2221288581386e+22,1531689,23844,152524167,18.809999,42.5
2021-05-15,3644.04,472666,444504,22.07,53430,153143321.119518,65.37,1055733,1840,100,612776.0556,422307.942614239,7780.14,4173.85,8.92027000677939e+21,1472680,18511,152727448,18.809999,42.5
2021-05-16,3586.18,449732,421703,19.45,53556,153143321.119518,65.37,1013253,1840,92,629683.3096,415650.815759294,8045.643,4173.85,7.72884402995494e+21,1425115,19008,152913903,18.809999,42.5
2021-05-17,3280.73,456887,395852,20.28,55661,153143321.119518,66.27,1063518,1869.6,92,613785.9781,380292.150271514,7854.133,4163.29,8.9430881420152e+21,1446627,23003,153089784,19.719999,44.7
2021-05-18,3377.65,434805,385080,19.56,54857,124506765.13782,65.49,1062409,1870.1,92,628525.0569,391572.41889498,8002.441,4127.83,8.25040286879946e+21,1425053,30883,153268190,21.34,45.5
2021-05-19,2442.89,402163,423361,51.49,62116,124506765.13782,63.36,1033560,1883.4,92,632820.4407,283238.155319142,8082.141,4115.68,3.07989395904571e+22,1461174,47328,153430861,22.18,48.9
2021-05-20,2772.84,457091,389176,23.46,57867,124506765.13782,62.05,1029400,1883.9,92,643805.8731,321531.393875659,8166.911,4159.12,1.23436675402859e+22,1459146,31240,153584957,20.67,44.9
2021-05-21,2435.86,428616,336306,19.55,56421,136957441.651602,63.58,1009485,1878.9,92,621500.1284,282488.653516689,7983.588,4155.86,1.09732002596583e+22,1367394,29786,153731313,20.15,43.8
2021-05-22,2297.03,374244,360590,9.49,52670,136957441.651602,63.58,962530,1878.9,92,621794.6472,266419.45503247,7912.085,4155.86,5.30253450408163e+21,1283663,26168,153915137,20.15,43.8
2021-05-23,2098.57,350420,315496,22.63,55385,136957441.651602,63.58,999340,1878.9,71,613847.6693,243429.44864876,7842.147,4155.86,1.36355255333921e+22,1264253,26923,154124259,20.15,43.8
2021-05-24,2648.77,388662,322013,12.82,55579,156878524.073653,66.05,1026580,1886.7,71,608751.561,307287.197049537,7748.399,4197.05,6.35570277618933e+21,1312739,25170,154320324,18.4,40.9
2021-05-25,2707.49,410330,297458,10.03,54993,156878524.073653,66.07,1014364,1900.5,71,605002.7384,314135.420140417,7815.825,4188.13,4.77678367363077e+21,1289446,23147,154492814,18.84,40.9
2021-05-26,2888.94,414178,315627,10,55919,156878524.073653,66.21,1013917,1903.8,71,606507.4136,335226.768892712,7784.052,4195.99,4.59275408537619e+21,1326432,29736,154674296,17.360001,38.12
2021-05-27,2742.48,434515,298632,7.71,53160,145672915.211249,66.85,941153,1898.5,71,600159.3541,318268.538829248,7711.744,4200.88,3.63265775044792e+21,1291385,29184,154875677,16.74,35.27
2021-05-28,2412.36,393292,315310,6.96,54532,145672915.211249,66.32,1307369,1905.3,71,599444.4848,279990.205239926,7636.686,4204.11,3.76605311143483e+21,1305078,33173,155050855,16.76,36.16
2021-05-29,2278.58,428772,344646,5.45,51467,145672915.211249,66.32,1024753,1905.3,71,597052.0837,264493.870187212,7581.614,4204.11,3.09552331341617e+21,1293425,28110,155351723,16.76,36.16
2021-05-30,2386.91,441415,318959,4.93,51138,151858199.843347,66.59,1031339,1906.75,48,604655.8902,277100.710486694,7729.29,4204.11,2.64496524608347e+21,1280282,18637,155575585,16.76,36.16
2021-05-31,2707.38,418988,344920,6.42,51252,151858199.843347,66.96,987038,1911.15,48,597041.8277,314340.908643816,7662.569,4204.11,3.07877105240988e+21,1297889,20195,155808907,16.76,36.16
2021-06-01,2634.23,409594,330645,5.86,51713,151858199.843347,67.72,959702,1905,48,584926.6125,305883.274607336,7471.564,4202.04,2.83500654706766e+21,1274354,18813,155998485,17.9,37.21
2021-06-02,2706.52,427809,293662,6.11,52376,173683868.066832,68.83,993976,1909.9,48,598298.2993,314314.222000661,7576.282,4208.12,2.96632338658122e+21,1314178,18551,156171786,17.48,35.98
2021-06-03,2856.01,464364,299134,6.53,53101,173683868.066832,68.81,999616,1873.3,48,598452.2507,331713.028524867,7689.809,4192.85,3.05750572652628e+21,1337711,17495,156330652,18.040001,36.84
2021-06-04,2691.17,455581,276554,5.39,52498,173683868.066832,69.62,990889,1892,48,613283.3011,312604.216076811,7743.34,4229.89,2.60623124205599e+21,1301803,20887,156528826,16.42,34.14
2021-06-05,2629.76,433488,258654,4.11,48258,137063775.402139,69.62,896207,1892,48,610328.8732,305506.00258374,7858.78,4229.89,1.83705553798525e+21,1176676,36725,156860920,16.42,34.14
2021-06-06,2710.99,423390,244690,3.73,45407,137063775.402139,69.62,883691,1892,40,618001.7688,314979.538654417,7821.203,4229.89,1.56043270231445e+21,1134526,27535,157187865,16.42,34.14
2021-06-07,2593.12,407700,266404,4.45,51535,137063775.402139,69.23,999366,1898.8,40,615433.2874,301319.431308415,7890.405,4226.52,2.10220478534908e+21,1225549,26752,157365033,16.42,33.07
2021-06-08,2509.23,373463,264199,5.86,53946,155896965.91541,70.05,1004447,1894.4,40,618766.242,291605.269334337,7895.644,4227.26,2.85244239963886e+21,1221063,20561,157515880,17.07,33.68
2021-06-09,2610.64,377570,258458,5.19,53021,155896965.91541,69.96,961531,1895.5,40,607484.195,303425.453447903,7783.87,4219.55,2.37371837089156e+21,1194275,29360,157689404,17.889999,34.57
2021-06-10,2471.56,379859,262230,4.16,52407,155896965.91541,70.29,967229,1896.4,40,590863.3448,287293.735165824,7600.207,4239.18,2.00059395215643e+21,1188556,26529,157894775,16.1,31.51
2021-06-11,2355.09,361034,258450,4.54,53209,109860277.994081,70.91,979914,1879.6,40,595853.4882,273786.954931972,7616.769,4247.44,2.28127664705289e+21,1183286,25413,158074130,15.65,30.04
2021-06-12,2369.62,368373,240660,4,49961,109860277.994081,70.91,946175,1879.6,40,584148.7717,275507.861295143,7497.097,4247.44,1.9121818373804e+21,1131777,26489,158327534,15.65,30.04
2021-06-13,2509.7,402015,246052,3.27,50356,109860277.994081,70.91,884794,1879.6,32,577674.1624,291828.216928716,7395.325,4247.44,1.46630063114193e+21,1124736,26452,158520465,15.65,30.04
2021-06-14,2582.12,383564,256627,4.19,52526,133766696.218901,70.88,941629,1865.9,32,576504.461,300284.076668086,7334.706,4255.15,1.92934857760902e+21,1188556,37817,158676633,16.389999,30.48
2021-06-15,2543.6,387180,270691,4.23,52983,133766696.218901,72.12,1000784,1856.4,32,594816.7019,295838.978101988,7532.194,4246.59,2.03556363105071e+21,1224101,34658,158837482,17.02,31.5
2021-06-16,2367.7,383737,268497,3.82,54570,133766696.218901,72.15,985814,1861.4,32,575448.0231,275412.096757803,7424.027,4223.7,1.93769313008683e+21,1201109,32356,158972149,18.15,31.94
2021-06-17,2372.31,364783,271771,4.11,54363,128812374.13672,71.04,1010293,1774.8,32,575288.5991,275980.393755368,7318.159,4221.86,2.1101583958227e+21,1218956,31273,159125516,17.75,31.72
2021-06-18,2233.57,354764,252697,3.98,54185,128812374.13672,71.64,977730,1769,32,580292.3843,259869.913894992,7505.578,4166.45,2.08518291965378e+21,1170182,22102,159265573,20.700001,35.89
2021-06-19,2166.61,323363,228536,3.07,48083,128812374.13672,71.64,895905,1769,32,562051.934,252108.454133282,7177.252,4166.45,1.48677272704405e+21,1050189,14446,159443017,20.700001,35.89
2021-06-20,2243.6,330833,224674,3.63,50500,104040763.725812,71.64,903236,1769,38,548704.7631,261097.260078413,7013.031,4166.45,1.71091108368764e+21,1057288,17641,159662079,20.700001,35.89
2021-06-21,1887.89,354160,260517,6.45,58115,104040763.725812,73.66,979850,1782.9,38,524813.2149,219726.699263717,6833.011,4224.79,4.12955227108724e+21,1209567,18085,159793975,17.889999,32.46
2021-06-22,1880.83,382411,287448,9.56,58297,104040763.725812,73.06,1033026,1777.4,38,515327.133,218930.368753996,6566.032,4246.44,6.59889528537038e+21,1297644,20787,159913477,16.66,30
2021-06-23,1967.95,389474,263360,3.52,55362,100077306.060067,73.08,998491,1783.4,38,496967.5813,229097.612764186,6369.678,4241.84,2.15292271374825e+21,1201974,27428,160047366,16.32,29.16
2021-06-24,1989.01,403540,257585,3.15,53727,100077306.060067,73.3,953631,1776.7,38,493929.6709,231575.820853462,6371.383,4266.49,1.90934095364662e+21,1207012,27032,160211657,15.97,28.21
2021-06-25,1810.27,392802,266161,3.63,56446,100077306.060067,74.05,979147,1777.8,38,481062.9144,210789.395123062,6277.577,4280.7,2.46155043525439e+21,1227331,20816,160358790,15.62,27.54
2021-06-26,1830.94,377340,245489,2.37,52161,88186933.0628312,74.05,946817,1777.8,38,477535.4945,213220.786663837,6121.523,4280.7,1.48939896498552e+21,1150460,20099,160584759,15.62,27.54
2021-06-27,1983.33,352334,269673,4.46,52183,88186933.0628312,74.05,835266,1777.8,32,479153.7314,230993.900113368,6129.535,4280.7,2.48676630091903e+21,1104703,14921,160818895,15.62,27.54
2021-06-28,2083.8,401847,466833,3.34,57703,88186933.0628312,72.91,939953,1780.7,32,489265.9778,242723.595995269,6216.556,4290.61,2.25097011480864e+21,1404100,26153,160995219,15.76,27.51
2021-06-29,2165.61,417678,294381,3.84,55116,89177797.4792675,72.98,983205,1763.6,32,492151.2463,252281.844921706,6336.145,4291.8,2.24409405050146e+21,1264320,27967,161142753,16.02,28.34
2021-06-30,2276.14,399857,268116,5.74,54973,89177797.4792675,73.47,933858,1771.6,32,497653.3399,265188.622470982,6356.778,4297.5,3.05719981528418e+21,1212214,23377,161263607,15.83,27.98
2021-07-01,2109.29,406851,270843,3.74,54672,89177797.4792675,75.23,940459,1776.8,32,487720.8927,245777.178666953,6334.799,4319.94,2.1473934836052e+21,1211710,23095,161375348,15.48,27.28
2021-07-02,2155.65,386016,256631,3.07,52888,89177797.4792675,75.16,950272,1783.3,32,495779.9851,251208.043906477,6350.688,4352.34,1.6831372034426e+21,1181574,29924,161530175,15.07,27.13
2021-07-03,2227.18,354835,246974,3.02,51333,89177797.4792675,75.16,924085,1783.3,32,494127.4956,259573.467833563,6373.935,4352.34,1.52121775350634e+21,1122543,29342,161752953,15.07,27.13
2021-07-04,2323.27,353974,244291,2.69,52286,89177797.4792675,75.14,918361,1786.4,29,499551.5131,270803.823109208,6385.745,4352.34,1.27897428729314e+21,1105343,20533,161969886,15.07,27.13
2021-07-05,2196.71,369954,256551,3.36,53363,94246664.0194109,76.25,934117,1791.3,29,505770.1308,256081.273909812,6478.657,4352.34,1.75597317257987e+21,1147895,21048,162116090,15.07,27.13
2021-07-06,2322.63,363949,284273,8.26,54750,94246664.0194109,73.37,1095678,1794.2,29,513556.1927,270791.648208312,6555.068,4343.54,4.81844437252673e+21,1355421,24745,162231196,16.440001,28.04
2021-07-07,2317.12,372078,290613,6.6,54618,94246664.0194109,72.2,1059671,1802.1,29,508001.473,270180.24891507,6524.651,4358.13,3.67896037328592e+21,1290979,29445,162341865,16.200001,28.16
2021-07-08,2114.51,366168,279508,5.79,54011,99244593.1719555,72.94,1042905,1800.2,29,511075.8048,246584.020758864,6528.23,4320.82,3.45854773146549e+21,1262627,31441,162445058,19,30.89
2021-07-09,2145.67,366038,266241,4.61,55492,99244593.1719555,74.56,1068038,1810.6,29,507214.5453,250246.348224085,6545.681,4369.55,2.63017020343557e+21,1223691,23852,162548253,16.18,27.96
2021-07-10,2110.47,340868,243415,3.01,52603,99244593.1719555,74.56,1024850,1810.6,29,528498.1002,246169.413314607,6751.772,4369.55,1.62645357295209e+21,1139265,20983,162658016,16.18,27.96
2021-07-11,2140.45,341222,234695,2.43,51555,89248734.8668664,74.56,958610,1810.6,26,521012.5675,249694.901432945,6717.727,4369.55,1.25303760406355e+21,1101766,19809,162813442,16.18,27.96
2021-07-12,2032.88,352326,252926,4.57,53547,89248734.8668664,74.1,1003283,1805.9,26,525741.023,237173.230216063,6820.424,4384.63,2.67963607012689e+21,1191465,25346,162924377,16.17,27.56
2021-07-13,1940.61,345825,270403,4.8,55707,89248734.8668664,75.25,974273,1809.9,26,505946.1635,226433.795670922,6597.306,4369.21,2.92888071103217e+21,1183412,25896,163020424,17.120001,28.03
2021-07-14,1994.22,353544,275879,7.09,58508,121378279.418938,73.13,966802,1825,26,507499.7781,232715.760964532,6524.997,4374.3,4.34791988034511e+21,1223130,26610,163121569,16.33,27.07
2021-07-15,1918.17,367453,284179,6.37,60784,121378279.418938,71.65,987724,1829,26,515497.2254,223866.845048067,6600.32,4360.03,4.18295873286448e+21,1259972,22549,163214371,17.01,27.69
2021-07-16,1877.05,355262,271746,6.15,58139,121378279.418938,71.81,897977,1815,26,514131.7288,219092.669413111,6664.813,4327.16,3.92715283776062e+21,1199018,17381,163307852,18.450001,29.36
2021-07-17,1899.96,352022,250109,4.35,58080,101997588.094405,71.81,928023,1815,26,519579.1713,221791.871152271,6763.845,4327.16,2.66587588770586e+21,1164624,19674,163400552,18.450001,29.36
2021-07-18,1891.96,340140,234821,4.15,59463,101997588.094405,71.81,935148,1815,28,515027.2984,220883.175452319,6649.486,4327.16,2.5628043803109e+21,1168843,24221,163493174,18.450001,29.36
2021-07-19,1818.6,358485,265883,4.19,63604,101997588.094405,66.42,930966,1809.2,28,522639.5428,212342.764025831,6742.729,4258.63,2.75110310514031e+21,1195218,19768,163606969,22.5,35.65
2021-07-20,1786.52,365797,268640,4.69,63048,82919538.4362499,67.42,953858,1811.4,28,517260.583,208620.661911496,6726.567,4323.21,3.13148923956598e+21,1192750,26513,163701683,19.73,31.1
2021-07-21,1994.98,377926,263420,4.15,61701,82919538.4362499,70.3,953916,1803.4,28,527143.7987,232990.341873339,6747.441,4358.69,2.48771769327715e+21,1195171,32606,163807124,17.91,28.16
2021-07-22,2024.74,375206,269456,5.31,59060,82919538.4362499,71.91,889664,1805.4,28,526677.2509,236492.988322916,6784.69,4367.48,3.15656239256797e+21,1202844,29734,163903851,17.690001,28.84
2021-07-23,2125.57,384649,271025,6.54,60064,91755226.9581454,72.07,903952,1801.8,28,530400.8128,248298.227929294,6889.151,4411.8,3.70157502165461e+21,1203397,30862,164002387,17.200001,28.68
2021-07-24,2185.98,406567,265477,3.95,60023,91755226.9581454,72.07,945398,1801.8,28,539441.5048,255384.400669266,6900.762,4411.8,2.21646595551844e+21,1225509,30240,164113265,17.200001,28.68
2021-07-25,2194.34,359388,247287,3.87,60410,91755226.9581454,72.07,860654,1801.8,32,546510.698,256390.305095257,7057.021,4411.8,1.99041568196447e+21,1128848,24998,164210225,17.200001,28.68
2021-07-26,2228.67,389330,289574,6.86,62070,101950252.175717,71.91,988586,1799.2,32,549463.3409,260430.92048797,7149.643,4422.23,3.87850400458464e+21,1260619,24806,164305577,17.58,28.04
2021-07-27,2301.98,400983,393856,8.47,61884,101950252.175717,71.65,839903,1804,32,545518.1575,269027.722171102,7154.336,4401.46,4.84916689241436e+21,1318124,38559,164415079,19.360001,29.38
2021-07-28,2301.12,405748,367640,9.14,62465,101950252.175717,72.39,814999,1804.6,32,552945.8608,268957.40583879,7244.052,4400.65,5.16443720105424e+21,1300283,26647,164521103,18.309999,28.29
2021-07-29,2383.24,409387,284098,5.7,59287,108746935.654098,73.62,908480,1835.8,32,554991.031,278587.138092164,7231.372,4419.15,3.00981798948914e+21,1259128,25963,164625364,17.700001,27.5
2021-07-30,2470.76,403486,291256,7.03,59157,108746935.654098,73.95,918467,1817.2,32,535578.782,288850.085543869,7029.319,4395.26,3.53463293008834e+21,1242337,32211,164733612,18.24,28.54
2021-07-31,2531.75,392366,290285,10.13,60109,108746935.654098,73.95,883653,1817.2,32,554898.312,296013.526589117,7260.823,4395.26,4.85080546696185e+21,1212322,31256,164843886,18.24,28.54
2021-08-01,2556.41,377130,281202,7.93,64846,110975800.791183,73.95,844536,1817.2,45,560842.4677,298930.326232961,7351.963,4395.26,3.69238683537087e+21,1190618,31066,164942136,18.24,28.54
2021-08-02,2608.44,419208,293286,8.43,65174,110975800.791183,71.26,862462,1822.2,45,572773.3879,305049.076907224,7405.001,4387.11,4.10510374771616e+21,1269470,44042,165049164,19.459999,30.15
2021-08-03,2508.21,371551,296555,10.12,65621,110975800.791183,70.56,802086,1814.1,45,583146.7292,293360.591103387,7593.651,4423.15,4.9226556466465e+21,1219663,28971,165151211,18.040001,27.91
2021-08-04,2725.72,369794,295833,9.33,70128,98004603.2961093,68.15,850252,1814.5,45,589185.1148,318836.538318479,7679.227,4402.68,4.18844767333641e+21,1223841,35914,165252352,17.969999,27.83
2021-08-05,2829.23,343928,269554,7.81,71397,98004603.2961093,69.09,771565,1808.9,45,586145.8508,330981.886475002,7617.78,4429.1,3.2001905008462e+21,1159663,59950,165336794,17.280001,26.82
2021-08-06,2892.36,371433,287128,2.88,73362,98004603.2961093,68.28,788011,1763.1,45,583001.5046,338406.099482321,7462.419,4436.52,1.20513181183974e+21,1212021,38799,165432680,16.15,25.79
2021-08-07,3162.43,354888,294340,3.08,69408,120343887.870958,68.28,794687,1763.1,45,593179.9125,370047.245620328,7511.468,4436.52,1.16787579615894e+21,1198433,44326,165528933,16.15,25.79
2021-08-08,3013.75,357238,294894,3.27,72062,120343887.870958,68.28,791153,1763.1,44,591121.9159,352690.389944648,7521.787,4436.52,1.28326625903952e+21,1184278,43105,165619745,16.15,25.79
2021-08-09,3164.94,351156,293734,5.71,74105,120343887.870958,66.48,774422,1726.5,44,607369.4509,370426.598710903,7708.096,4432.35,2.19876340271718e+21,1218594,42178,165715105,16.719999,25.4
2021-08-10,3141.67,353047,297144,6.04,77707,118902643.704838,68.29,745957,1731.7,44,619487.7875,367745.627966822,7863.045,4436.75,2.33184617750935e+21,1212289,38684,165814988,16.790001,24.75
2021-08-11,3168.24,355853,303355,3.98,74203,118902643.704838,69.25,810510,1753.3,44,597295.3268,370897.938279158,7713.949,4447.7,1.55068428944137e+21,1234409,43492,165919410,16.17,23.74
